sentence,combination,root,modifier,property,human_label_majority,meta.human_labels,meta.combination_human_relevance,meta.root_human_relevance,meta.modifier_human_relevance,meta.gpt-4o_emergence,meta.combination_gpt-4o_relevance,meta.root_gpt-4o_relevance,meta.modifier_gpt-4o_relevance,meta.toxicity,meta.gpt-4o_indiv_max,gpt-4o_naive_0_generated_,gpt-4o_naive_1_generated_,gpt-4o_naive_2_generated_,gpt-4o_naive_0_generated,gpt-4o_naive_0_combination,gpt-4o_naive_0_modifier,gpt-4o_naive_0_combination_relevance,gpt-4o_naive_0_modifier_relevance,gpt-4o_naive_0_indiv_max,gpt-4o_naive_0_emergence,gpt-4o_naive_1_generated,gpt-4o_naive_1_combination,gpt-4o_naive_1_modifier,gpt-4o_naive_1_combination_relevance,gpt-4o_naive_1_modifier_relevance,gpt-4o_naive_1_indiv_max,gpt-4o_naive_1_emergence,gpt-4o_naive_2_generated,gpt-4o_naive_2_combination,gpt-4o_naive_2_modifier,gpt-4o_naive_2_combination_relevance,gpt-4o_naive_2_modifier_relevance,gpt-4o_naive_2_indiv_max,gpt-4o_naive_2_emergence
"The staff is about as knowledgeable as an anchor out of water, and appear about as hygienic as tubgirl don't look that up. ",an anchor out of water,anchor,water,useless,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(4, 4, 2)","(4, 3, 2)",0.7777777777777778,0.7777777777777778,0.0,0.0,False,0.0,"['{""combination"": ""plastic anchor"", ""modifier"": ""plastic""}']","['{""combination"": ""plastic anchor"", ""modifier"": ""plastic""}']","['{""combination"": ""plastic anchor"", ""modifier"": ""plastic""}']","{'combination': 'plastic anchor', 'modifier': 'plastic'}",plastic anchor,plastic,0.8888888888888888,0.1111111111111111,0.1111111111111111,0.7777777777777777,"{'combination': 'plastic anchor', 'modifier': 'plastic'}",plastic anchor,plastic,0.7777777777777778,0.1111111111111111,0.1111111111111111,0.6666666666666667,"{'combination': 'plastic anchor', 'modifier': 'plastic'}",plastic anchor,plastic,0.7777777777777778,0.3333333333333333,0.3333333333333333,0.4444444444444445
"She was listless, as directionless as a ship without a rudder. ",a ship without a rudder,ship,rudder,lack of control,emergent,"(emergent, component, emergent)","(5, 5, 5)","(3, 5, 2)","(5, 5, 4)",0.6666666666666667,1.0,0.3333333333333333,0.0,False,0.3333333333333333,"['{""combination"": ""ghost ship"", ""modifier"": ""ghost""}']","['{""combination"": ""ghost ship"", ""modifier"": ""ghost""}']","['{""combination"": ""drifting ship"", ""modifier"": ""drifting""}']","{'combination': 'ghost ship', 'modifier': 'ghost'}",ghost ship,ghost,0.7777777777777778,0.3333333333333333,0.3333333333333333,0.4444444444444445,"{'combination': 'ghost ship', 'modifier': 'ghost'}",ghost ship,ghost,0.7777777777777778,0.3333333333333333,0.3333333333333333,0.4444444444444445,"{'combination': 'drifting ship', 'modifier': 'drifting'}",drifting ship,drift,0.8888888888888888,0.7777777777777778,0.7777777777777778,0.11111111111111105
Contorting and perverting a mind to pair it with another crashed the two together like a boat on the rocks.,a boat on the rocks,boat,rock,stranded,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(3, 2, 3)","(4, 4, 4)",0.5555555555555556,0.8888888888888888,0.3333333333333333,0.0,False,0.3333333333333333,"['{""combination"": ""deserted boat"", ""modifier"": ""deserted""}']","['{""combination"": ""deserted boat"", ""modifier"": ""deserted""}']","['{""combination"": ""broken boat"", ""modifier"": ""broken""}']","{'combination': 'deserted boat', 'modifier': 'deserted'}",deserted boat,desert,0.8888888888888888,0.5555555555555556,0.5555555555555556,0.33333333333333326,"{'combination': 'deserted boat', 'modifier': 'deserted'}",deserted boat,desert,0.8888888888888888,0.5555555555555556,0.5555555555555556,0.33333333333333326,"{'combination': 'broken boat', 'modifier': 'broken'}",broken boat,break,0.8888888888888888,0.0,0.3333333333333333,0.5555555555555556
"his vision was foggy like breath on a mirror , causing the flight information on the digital departure board to appear illegible . ",breath on a mirror,breath,mirror,foggy,emergent,"(emergent, emergent, emergent)","(4, 5, 5)","(1, 4, 3)","(1, 3, 2)",0.6666666666666667,1.0,0.3333333333333333,0.1111111111111111,False,0.3333333333333333,"['{""combination"": ""cold breath"", ""modifier"": ""cold""}']","['{""combination"": ""cold breath"", ""modifier"": ""cold""}']","['{""combination"": ""cold breath"", ""modifier"": ""cold""}']","{'combination': 'cold breath', 'modifier': 'cold'}",cold breath,cold,0.5555555555555556,0.3333333333333333,0.3333333333333333,0.22222222222222227,"{'combination': 'cold breath', 'modifier': 'cold'}",cold breath,cold,0.5555555555555556,0.3333333333333333,0.3333333333333333,0.22222222222222227,"{'combination': 'cold breath', 'modifier': 'cold'}",cold breath,cold,0.7777777777777778,0.3333333333333333,0.3333333333333333,0.4444444444444445
Also paranoid people like me will think What if its just frosted on my side and they can look right in like a oneway mirror?!?!?,a oneway mirror,mirror,oneway,deceptive,emergent,"(emergent, emergent, component)","(5, 5, 5)","(3, 2, 4)","(4, 3, 5)",0.5555555555555556,0.8888888888888888,0.2222222222222222,0.3333333333333333,False,0.3333333333333333,"['{""combination"": ""painted mirror"", ""modifier"": ""painted""}']","['{""combination"": ""painted mirror"", ""modifier"": ""painted""}']","['{""combination"": ""foggy mirror"", ""modifier"": ""foggy""}']","{'combination': 'painted mirror', 'modifier': 'painted'}",painted mirror,paint,0.7777777777777778,0.1111111111111111,0.2222222222222222,0.5555555555555556,"{'combination': 'painted mirror', 'modifier': 'painted'}",painted mirror,paint,0.7777777777777778,0.1111111111111111,0.2222222222222222,0.5555555555555556,"{'combination': 'foggy mirror', 'modifier': 'foggy'}",foggy mirror,foggy,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0
"I slunk ashore like a beaten dog, not caring what became of me, and, returning to my old lodgings at the shoemaker's, set about spending my little stock of cash in reckless fashion.","a beaten dog,",dog,beat,submissive,emergent,"(emergent, emergent, component)","(5, 5, 5)","(3, 2, 3)","(5, 2, 4)",0.4444444444444445,0.7777777777777778,0.3333333333333333,0.3333333333333333,False,0.3333333333333333,"['{""combination"": ""trained dog"", ""modifier"": ""trained""}']","['{""combination"": ""trained dog"", ""modifier"": ""trained""}']","['{""combination"": ""trained dog"", ""modifier"": ""trained""}']","{'combination': 'trained dog', 'modifier': 'trained'}",trained dog,train,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,"{'combination': 'trained dog', 'modifier': 'trained'}",trained dog,train,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,"{'combination': 'trained dog', 'modifier': 'trained'}",trained dog,train,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333
After they had gone a short distance away from the town the country seemed as lonely as the wildest prairie.,the wildest prairie,prairie,wild,lonely,emergent,"(emergent, emergent, emergent)","(4, 4, 5)","(3, 3, 3)","(2, 4, 4)",0.4444444444444445,0.7777777777777778,0.3333333333333333,0.3333333333333333,False,0.3333333333333333,"['{""combination"": ""abandoned prairie"", ""modifier"": ""abandoned""}']","['{""combination"": ""abandoned prairie"", ""modifier"": ""abandoned""}']","['{""combination"": ""deserted prairie"", ""modifier"": ""deserted""}']","{'combination': 'abandoned prairie', 'modifier': 'abandoned'}",abandoned prairie,abandon,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.0,"{'combination': 'abandoned prairie', 'modifier': 'abandoned'}",abandoned prairie,abandon,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.0,"{'combination': 'deserted prairie', 'modifier': 'deserted'}",deserted prairie,desert,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.0
"my job was to stand strong for my house and my master , not give myself away like a wilting violet because i was afraid i 'd ruin him .",a wilting violet,violet,wilt,timid,emergent,"(emergent, emergent, emergent)","(4, 4, 4)","(3, 2, 2)","(1, 3, 3)",0.5555555555555556,0.8888888888888888,0.3333333333333333,0.3333333333333333,False,0.3333333333333333,"['{""combination"": ""shy violet"", ""modifier"": ""shy""}']","['{""combination"": ""shy violet"", ""modifier"": ""shy""}']","['{""combination"": ""shy violet"", ""modifier"": ""shy""}']","{'combination': 'shy violet', 'modifier': 'shy'}",shy violet,shy,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.0,"{'combination': 'shy violet', 'modifier': 'shy'}",shy violet,shy,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.0,"{'combination': 'shy violet', 'modifier': 'shy'}",shy violet,shy,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.0
"In a study, some of the infected juveniles were only half as heavy as controls with no worms.",controls with no worms,control,worm,uninfected,emergent,"(emergent, emergent, component)","(5, 4, 4)","(2, 1, 2)","(3, 1, 2)",0.5555555555555556,0.8888888888888888,0.0,0.3333333333333333,False,0.3333333333333333,"['{""combination"": ""strict control"", ""modifier"": ""strict""}']","['{""combination"": ""strict control"", ""modifier"": ""strict""}']","['{""combination"": ""strict control"", ""modifier"": ""strict""}']","{'combination': 'strict control', 'modifier': 'strict'}",strict control,strict,0.7777777777777778,0.0,0.0,0.7777777777777778,"{'combination': 'strict control', 'modifier': 'strict'}",strict control,strict,0.7777777777777778,0.0,0.0,0.7777777777777778,"{'combination': 'strict control', 'modifier': 'strict'}",strict control,strict,0.5555555555555556,0.3333333333333333,0.3333333333333333,0.22222222222222227
Well that's about as smart as an elevator in an outhouse,an elevator in an outhouse,elevator,outhouse,nonsensical,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(4, 2, 5)","(5, 2, 4)",1.0,1.0,0.0,0.0,False,0.0,"['{""combination"": ""dream elevator"", ""modifier"": ""dream""}']","['{""combination"": ""dream elevator"", ""modifier"": ""dream""}']","['{""combination"": ""dream elevator"", ""modifier"": ""dream""}']","{'combination': 'dream elevator', 'modifier': 'dream'}",dream elevator,dream,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.0,"{'combination': 'dream elevator', 'modifier': 'dream'}",dream elevator,dream,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.0,"{'combination': 'dream elevator', 'modifier': 'dream'}",dream elevator,dream,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.0
"Yes but with something a little more political it's important to know its fake, more so when it's not blatantly obvious like a talking dog.",a talking dog,dog,talk,fantastical,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(2, 1, 1)","(4, 1, 4)",0.8888888888888888,1.0,0.0,0.1111111111111111,False,0.1111111111111111,"['{""combination"": ""winged dog"", ""modifier"": ""winged""}']","['{""combination"": ""mythical dog"", ""modifier"": ""mythical""}']","['{""combination"": ""mythical dog"", ""modifier"": ""mythical""}']","{'combination': 'winged dog', 'modifier': 'winged'}",winged dog,wing,0.7777777777777778,0.1111111111111111,0.1111111111111111,0.6666666666666667,"{'combination': 'mythical dog', 'modifier': 'mythical'}",mythical dog,mythical,0.8888888888888888,1.0,1.0,0.0,"{'combination': 'mythical dog', 'modifier': 'mythical'}",mythical dog,mythical,0.8888888888888888,1.0,1.0,0.0
,a battery farm,farm,battery,inhumane,emergent,"(emergent, emergent, emergent)","(4, 5, 5)","(1, 2, 2)","(1, 5, 5)",0.5555555555555556,0.8888888888888888,0.3333333333333333,0.0,True,0.3333333333333333,"['{""combination"": ""industrial farm"", ""modifier"": ""industrial""}']","['{""combination"": ""industrial farm"", ""modifier"": ""industrial""}']","['{""combination"": ""industrial farm"", ""modifier"": ""industrial""}']","{'combination': 'industrial farm', 'modifier': 'industrial'}",industrial farm,industrial,0.7777777777777778,0.5555555555555556,0.5555555555555556,0.2222222222222222,"{'combination': 'industrial farm', 'modifier': 'industrial'}",industrial farm,industrial,0.7777777777777778,0.5555555555555556,0.5555555555555556,0.2222222222222222,"{'combination': 'industrial farm', 'modifier': 'industrial'}",industrial farm,industrial,0.7777777777777778,0.5555555555555556,0.5555555555555556,0.2222222222222222
"The tops of the boxes also seemed alive, for they rose and fell regularly like the breast of a sleeper.",the breast of a sleeper,breast,sleeper,rhythmic movement,emergent,"(emergent, emergent, emergent)","(5, 4, 4)","(3, 1, 3)","(4, 1, 4)",0.7777777777777777,0.8888888888888888,0.0,0.1111111111111111,True,0.1111111111111111,"['{""combination"": ""dancing breast"", ""modifier"": ""dancing""}']","['{""combination"": ""dancing breast"", ""modifier"": ""dancing""}']","['{""combination"": ""dancing breast"", ""modifier"": ""dancing""}']","{'combination': 'dancing breast', 'modifier': 'dancing'}",dancing breast,dance,0.5555555555555556,1.0,1.0,0.0,"{'combination': 'dancing breast', 'modifier': 'dancing'}",dancing breast,dance,0.5555555555555556,1.0,1.0,0.0,"{'combination': 'dancing breast', 'modifier': 'dancing'}",dancing breast,dance,0.5555555555555556,1.0,1.0,0.0
"A teacher without a school, or outside a school, seems to them rather like a gunner without a gun.",a gunner without a gun,gunner,gun,ineffective,emergent,"(emergent, component, emergent)","(5, 5, 5)","(4, 5, 4)","(2, 5, 3)",0.5555555555555556,0.8888888888888888,0.3333333333333333,0.1111111111111111,False,0.3333333333333333,"['{""combination"": ""blind gunner"", ""modifier"": ""blind""}']","['{""combination"": ""blindfolded gunner"", ""modifier"": ""blindfolded""}']","['{""combination"": ""blindfolded gunner"", ""modifier"": ""blindfolded""}']","{'combination': 'blind gunner', 'modifier': 'blind'}",blind gunner,blind,0.8888888888888888,0.5555555555555556,0.5555555555555556,0.33333333333333326,"{'combination': 'blindfolded gunner', 'modifier': 'blindfolded'}",blindfolded gunner,blindfold,0.7777777777777778,0.3333333333333333,0.3333333333333333,0.4444444444444445,"{'combination': 'blindfolded gunner', 'modifier': 'blindfolded'}",blindfolded gunner,blindfold,0.7777777777777778,0.3333333333333333,0.3333333333333333,0.4444444444444445
Nothin' means lovin' like a baby in the oven!,a baby in the oven,baby,oven,unthinkable,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(1, 4, 5)","(1, 3, 4)",0.6666666666666667,1.0,0.3333333333333333,0.0,True,0.3333333333333333,"['{""combination"": ""robotic baby"", ""modifier"": ""robotic""}']","['{""combination"": ""robotic baby"", ""modifier"": ""robotic""}']","['{""combination"": ""robot baby"", ""modifier"": ""robot""}']","{'combination': 'robotic baby', 'modifier': 'robotic'}",robotic baby,robotic,0.3333333333333333,0.2222222222222222,0.3333333333333333,0.0,"{'combination': 'robotic baby', 'modifier': 'robotic'}",robotic baby,robotic,0.3333333333333333,0.2222222222222222,0.3333333333333333,0.0,"{'combination': 'robot baby', 'modifier': 'robot'}",robot baby,robot,0.3333333333333333,0.0,0.3333333333333333,0.0
"row after row of blackandwhite halftimbered buildings lined the cobbled lanes , pressed tight like books on a shelf . ",books on a shelf,book,shelf,closely packed,emergent,"(emergent, emergent, component)","(5, 5, 5)","(2, 2, 2)","(3, 3, 3)",0.3333333333333332,0.8888888888888888,0.3333333333333333,0.5555555555555556,False,0.5555555555555556,"['{""combination"": ""dense book"", ""modifier"": ""dense""}']","['{""combination"": ""compact book"", ""modifier"": ""compact""}']","['{""combination"": ""shelf book"", ""modifier"": ""shelf""}']","{'combination': 'dense book', 'modifier': 'dense'}",dense book,dense,0.8888888888888888,1.0,1.0,0.0,"{'combination': 'compact book', 'modifier': 'compact'}",compact book,compact,1.0,1.0,1.0,0.0,"{'combination': 'shelf book', 'modifier': 'shelf'}",shelf book,shelf,1.0,0.3333333333333333,0.3333333333333333,0.6666666666666667
You're as useless as a knitted condom.,a knitted condom,condom,knitted,not effective,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(1, 2, 2)","(1, 5, 5)",0.6666666666666667,1.0,0.1111111111111111,0.3333333333333333,False,0.3333333333333333,"['{""combination"": ""expired condom"", ""modifier"": ""expired""}']","['{""combination"": ""old condom"", ""modifier"": ""old""}']","['{""combination"": ""expired condom"", ""modifier"": ""expired""}']","{'combination': 'expired condom', 'modifier': 'expired'}",expired condom,expire,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.0,"{'combination': 'old condom', 'modifier': 'old'}",old condom,old,0.8888888888888888,0.5555555555555556,0.5555555555555556,0.33333333333333326,"{'combination': 'expired condom', 'modifier': 'expired'}",expired condom,expire,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.0
Makes your face as clear as a doctored photo!,a doctored photo,photo,doctor,fake,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(1, 2, 3)","(1, 3, 4)",0.5555555555555556,0.8888888888888888,0.3333333333333333,0.0,False,0.3333333333333333,"['{""combination"": ""staged photo"", ""modifier"": ""staged""}']","['{""combination"": ""staged photo"", ""modifier"": ""staged""}']","['{""combination"": ""staged photo"", ""modifier"": ""staged""}']","{'combination': 'staged photo', 'modifier': 'staged'}",staged photo,stage,0.7777777777777778,0.5555555555555556,0.5555555555555556,0.2222222222222222,"{'combination': 'staged photo', 'modifier': 'staged'}",staged photo,stage,0.7777777777777778,0.3333333333333333,0.3333333333333333,0.4444444444444445,"{'combination': 'staged photo', 'modifier': 'staged'}",staged photo,stage,0.7777777777777778,0.5555555555555556,0.5555555555555556,0.2222222222222222
"My word, they must be as stupid as pans without handles to call you a lunatic  A lunatic!",pans without handles,pan,handle,impractical,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(3, 2, 2)","(4, 4, 4)",0.7777777777777777,0.8888888888888888,0.1111111111111111,0.1111111111111111,False,0.1111111111111111,"['{""combination"": ""square pan"", ""modifier"": ""square""}']","['{""combination"": ""decorative pan"", ""modifier"": ""decorative""}']","['{""combination"": ""ornate pan"", ""modifier"": ""ornate""}']","{'combination': 'square pan', 'modifier': 'square'}",square pan,square,0.3333333333333333,0.0,0.1111111111111111,0.2222222222222222,"{'combination': 'decorative pan', 'modifier': 'decorative'}",decorative pan,decorative,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.0,"{'combination': 'ornate pan', 'modifier': 'ornate'}",ornate pan,ornate,0.5555555555555556,0.7777777777777778,0.7777777777777778,0.0
"The bars played freely like keys on a ring, and splayed out in their flight, and did the most dreadful execution.",keys on a ring,key,ring,attached,emergent,"(emergent, emergent, component)","(5, 4, 5)","(3, 1, 4)","(5, 1, 5)",0.6666666666666667,1.0,0.3333333333333333,0.3333333333333333,False,0.3333333333333333,"['{""combination"": ""magnetic key"", ""modifier"": ""magnetic""}']","['{""combination"": ""magnetic key"", ""modifier"": ""magnetic""}']","['{""combination"": ""rusty key"", ""modifier"": ""rusty""}']","{'combination': 'magnetic key', 'modifier': 'magnetic'}",magnetic key,magnetic,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.0,"{'combination': 'magnetic key', 'modifier': 'magnetic'}",magnetic key,magnetic,0.7777777777777778,0.8888888888888888,0.8888888888888888,0.0,"{'combination': 'rusty key', 'modifier': 'rusty'}",rusty key,rusty,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.0
Now these conclusions struck me abrupt like a bat in the eye when I sat down to rest in camp at Echo Spring.,a bat in the eye,bat,eye,sudden,emergent,"(emergent, emergent, emergent)","(4, 5, 5)","(1, 3, 3)","(1, 2, 2)",0.5555555555555556,0.8888888888888888,0.3333333333333333,0.0,False,0.3333333333333333,"['{""combination"": ""nocturnal bat"", ""modifier"": ""nocturnal""}']","['{""combination"": ""nocturnal bat"", ""modifier"": ""nocturnal""}']","['{""combination"": ""night bat"", ""modifier"": ""night""}']","{'combination': 'nocturnal bat', 'modifier': 'nocturnal'}",nocturnal bat,nocturnal,0.2222222222222222,0.0,0.3333333333333333,0.0,"{'combination': 'nocturnal bat', 'modifier': 'nocturnal'}",nocturnal bat,nocturnal,0.1111111111111111,0.0,0.3333333333333333,0.0,"{'combination': 'night bat', 'modifier': 'night'}",night bat,night,0.3333333333333333,0.1111111111111111,0.3333333333333333,0.0
The journey was successfully made and the coming of Boone was to his wife almost like the return of one from the dead.,the return of one from the dead,return,dead,miraculous,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(2, 3, 3)","(4, 2, 4)",0.6666666666666667,1.0,0.3333333333333333,0.0,False,0.3333333333333333,"['{""combination"": ""unexpected return"", ""modifier"": ""unexpected""}']","['{""combination"": ""unexpected return"", ""modifier"": ""unexpected""}']","['{""combination"": ""unexpected return"", ""modifier"": ""unexpected""}']","{'combination': 'unexpected return', 'modifier': 'unexpected'}",unexpected return,unexpected,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,"{'combination': 'unexpected return', 'modifier': 'unexpected'}",unexpected return,unexpected,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,"{'combination': 'unexpected return', 'modifier': 'unexpected'}",unexpected return,unexpected,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0
"In effect, the reason I came out is it was like kind of like a slap on the wrist.",a slap on the wrist,slap,wrist,lenient,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(1, 2, 1)","(1, 1, 1)",0.7777777777777777,0.8888888888888888,0.1111111111111111,0.0,False,0.1111111111111111,"['{""combination"": ""friendly slap"", ""modifier"": ""friendly""}']","['{""combination"": ""friendly slap"", ""modifier"": ""friendly""}']","['{""combination"": ""gentle slap"", ""modifier"": ""gentle""}']","{'combination': 'friendly slap', 'modifier': 'friendly'}",friendly slap,friendly,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0,"{'combination': 'friendly slap', 'modifier': 'friendly'}",friendly slap,friendly,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0,"{'combination': 'gentle slap', 'modifier': 'gentle'}",gentle slap,gentle,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.0
Babies with teeth are almost as scary as birds with arms...,birds with arms,bird,arm,unexpected,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(2, 2, 2)","(1, 2, 3)",0.6666666666666667,1.0,0.3333333333333333,0.1111111111111111,False,0.3333333333333333,"['{""combination"": ""mechanical bird"", ""modifier"": ""mechanical""}']","['{""combination"": ""robotic bird"", ""modifier"": ""robotic""}']","['{""combination"": ""robotic bird"", ""modifier"": ""robotic""}']","{'combination': 'mechanical bird', 'modifier': 'mechanical'}",mechanical bird,mechanical,0.5555555555555556,0.3333333333333333,0.3333333333333333,0.22222222222222227,"{'combination': 'robotic bird', 'modifier': 'robotic'}",robotic bird,robotic,0.5555555555555556,0.3333333333333333,0.3333333333333333,0.22222222222222227,"{'combination': 'robotic bird', 'modifier': 'robotic'}",robotic bird,robotic,0.5555555555555556,0.3333333333333333,0.3333333333333333,0.22222222222222227
"Now, I'm not saying that Manard wasn't as dead as a dried herring.",a dried herring,herring,dry,dead,emergent,"(emergent, emergent, component)","(4, 4, 5)","(1, 3, 2)","(1, 2, 2)",0.6666666666666667,1.0,0.3333333333333333,0.3333333333333333,False,0.3333333333333333,"['{""combination"": ""pickled herring"", ""modifier"": ""pickled""}']","['{""combination"": ""pickled herring"", ""modifier"": ""pickled""}']","['{""combination"": ""pickled herring"", ""modifier"": ""pickled""}']","{'combination': 'pickled herring', 'modifier': 'pickled'}",pickled herring,pickle,1.0,0.0,0.3333333333333333,0.6666666666666667,"{'combination': 'pickled herring', 'modifier': 'pickled'}",pickled herring,pickle,1.0,0.0,0.3333333333333333,0.6666666666666667,"{'combination': 'pickled herring', 'modifier': 'pickled'}",pickled herring,pickle,1.0,0.0,0.3333333333333333,0.6666666666666667
"The elderly are as oblivious as distracted drivers, but will be given favorable treatment getting warning instead of ticket by cops because they've paid their dues to society",distracted drivers,driver,distract,unsafe,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(3, 4, 5)","(5, 4, 5)",0.5555555555555556,0.8888888888888888,0.3333333333333333,0.3333333333333333,False,0.3333333333333333,"['{""combination"": ""distracted driver"", ""modifier"": ""distracted""}']","['{""combination"": ""sleepy driver"", ""modifier"": ""sleepy""}']","['{""combination"": ""distracted driver"", ""modifier"": ""distracted""}']","{'combination': 'distracted driver', 'modifier': 'distracted'}",distracted driver,distract,0.8888888888888888,0.3333333333333333,0.3333333333333333,0.5555555555555556,"{'combination': 'sleepy driver', 'modifier': 'sleepy'}",sleepy driver,sleepy,0.8888888888888888,0.3333333333333333,0.3333333333333333,0.5555555555555556,"{'combination': 'distracted driver', 'modifier': 'distracted'}",distracted driver,distract,0.8888888888888888,0.3333333333333333,0.3333333333333333,0.5555555555555556
"Now considering Earth exists I doubt life is as unlikely as a cube planet, but you get my point. ",a cube planet,planet,cube,improbable,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(2, 1, 2)","(4, 1, 4)",1.0,1.0,0.0,0.0,False,0.0,"['{""combination"": ""hollow planet"", ""modifier"": ""hollow""}']","['{""combination"": ""fictional planet"", ""modifier"": ""fictional""}']","['{""combination"": ""fictional planet"", ""modifier"": ""fictional""}']","{'combination': 'hollow planet', 'modifier': 'hollow'}",hollow planet,hollow,0.8888888888888888,0.3333333333333333,0.3333333333333333,0.5555555555555556,"{'combination': 'fictional planet', 'modifier': 'fictional'}",fictional planet,fictional,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.0,"{'combination': 'fictional planet', 'modifier': 'fictional'}",fictional planet,fictional,0.8888888888888888,0.7777777777777778,0.7777777777777778,0.11111111111111105
This is as subtle as a brick to the head is nonviolent.,a brick to the head,brick,head,forceful,emergent,"(emergent, component, emergent)","(5, 5, 4)","(4, 4, 1)","(2, 2, 1)",0.6666666666666667,1.0,0.3333333333333333,0.3333333333333333,False,0.3333333333333333,"['{""combination"": ""thrown brick"", ""modifier"": ""thrown""}']","['{""combination"": ""thrown brick"", ""modifier"": ""thrown""}']","['{""combination"": ""thrown brick"", ""modifier"": ""thrown""}']","{'combination': 'thrown brick', 'modifier': 'thrown'}",thrown brick,throw,0.7777777777777778,0.3333333333333333,0.3333333333333333,0.4444444444444445,"{'combination': 'thrown brick', 'modifier': 'thrown'}",thrown brick,throw,0.7777777777777778,0.3333333333333333,0.3333333333333333,0.4444444444444445,"{'combination': 'thrown brick', 'modifier': 'thrown'}",thrown brick,throw,0.7777777777777778,0.3333333333333333,0.3333333333333333,0.4444444444444445
Joe and Elon walked deeper into the ship to find that all the doors slid open like supermarket doors as they approached.,supermarket doors,door,supermarket,automatic,emergent,"(component, emergent, emergent)","(4, 4, 4)","(3, 2, 2)","(2, 1, 3)",0.5555555555555556,0.8888888888888888,0.3333333333333333,0.3333333333333333,False,0.3333333333333333,"['{""combination"": ""sliding door"", ""modifier"": ""sliding""}']","['{""combination"": ""sensor door"", ""modifier"": ""sensor""}']","['{""combination"": ""sliding door"", ""modifier"": ""sliding""}']","{'combination': 'sliding door', 'modifier': 'sliding'}",sliding door,slide,0.5555555555555556,0.0,0.3333333333333333,0.22222222222222227,"{'combination': 'sensor door', 'modifier': 'sensor'}",sensor door,sensor,1.0,0.7777777777777778,0.7777777777777778,0.2222222222222222,"{'combination': 'sliding door', 'modifier': 'sliding'}",sliding door,slide,0.5555555555555556,0.0,0.3333333333333333,0.22222222222222227
"It's almost like polite smiles rather than, you know, real, robust, coming from your innersoul kind of a smile.",polite smiles,smile,polite,superficial,emergent,"(emergent, emergent, emergent)","(5, 5, 4)","(2, 3, 2)","(4, 4, 4)",0.4444444444444445,0.7777777777777778,0.3333333333333333,0.3333333333333333,False,0.3333333333333333,"['{""combination"": ""plastic smile"", ""modifier"": ""plastic""}']","['{""combination"": ""painted smile"", ""modifier"": ""painted""}']","['{""combination"": ""plastic smile"", ""modifier"": ""plastic""}']","{'combination': 'plastic smile', 'modifier': 'plastic'}",plastic smile,plastic,1.0,0.7777777777777778,0.7777777777777778,0.2222222222222222,"{'combination': 'painted smile', 'modifier': 'painted'}",painted smile,paint,0.8888888888888888,0.7777777777777778,0.7777777777777778,0.11111111111111105,"{'combination': 'plastic smile', 'modifier': 'plastic'}",plastic smile,plastic,1.0,0.5555555555555556,0.5555555555555556,0.4444444444444444
